color,director_name,duration,actor_2_name,gross,genres,actor_1_name,movie_title,num_voted_users,actor_3_name,plot_keywords,language,country,content_rating,title_year
 Black and White,George A. Romero,96,Duane Jones,,Drama|Horror|Mystery,Judith O'Dea,Night of the Living Dead ,87978,S. William Hinzman,cemetery|farmhouse|radiation|running out of gas|zombie,English,USA,Unrated,1968
Color,Sofia Coppola,101,Bill Murray,44566004,Drama,Scarlett Johansson,Lost in Translation ,321283,Catherine Lambert,fish out of water|japanese|loneliness|older man younger woman relationship|unlikely friendship,English,USA,R,2003
Color,Woody Allen,93,Carol Kane,39200000,Comedy|Romance,Woody Allen,Annie Hall ,192940,Shelley Duvall,breaking the fourth wall|comedian|jewish|neurosis|singer,English,USA,PG,1977
Color,Cecil B. DeMille,152,Dorothy Lamour,36000000,Drama|Family|Romance,Gloria Grahame,The Greatest Show on Earth ,9456,Cornel Wilde,circus|clown|elephant trainer|trapeze|trapeze artist,English,USA,Not Rated,1952
Color,Ridley Scott,150,María Valverde,65007045,Action|Adventure|Drama,Christian Bale,Exodus: Gods and Kings ,128694,Ben Mendelsohn,egypt|exodus|moses|pharaoh|plague,English,UK,PG-13,2014
Color,Marc Forster,112,Peter Boyle,31252964,Drama|Romance,Heath Ledger,Monster's Ball ,71495,Marcus Lyle Brown,cunnilingus|female frontal nudity|female nudity|interracial sex|rear entry sex,English,USA,R,2001
Color,Henry Hobson,95,J.D. Evermore,131175,Drama|Horror,Joely Richardson,Maggie ,30219,David A Cole,father daughter relationship|playing against type|post apocalypse|protective father|zombie apocalypse,English,USA,PG-13,2015
Color,Mike Figgis,111,Valeria Golino,31968347,Drama|Romance,Nicolas Cage,Leaving Las Vegas ,93894,Julian Sands,alcoholic|bar|love|prostitute|sex,English,USA,R,1995
Color,Duane Journey,86,Lara Flynn Boyle,,Comedy|Horror,Molly C. Quinn,Hansel & Gretel Get Baked ,2806,Lochlyn Munro,hansel and gretel|lesbian kiss|marijuana|witch|witchcraft,English,USA,,2013
Color,Dan O'Bannon,108,Clu Gulager,,Comedy|Horror|Sci-Fi,Linnea Quigley,The Return of the Living Dead ,39857,Beverly Randolph,crematorium|female frontal nudity|naked dead woman|paramedic|poison gas,English,USA,R,1985
Color,Billy Wilder,105,Harold Gould,,Comedy|Drama|Romance,Austin Pendleton,The Front Page ,9007,David Wayne,1920s|communist|escape from jail|newspaper|reporter,English,USA,PG,1974
Color,Rob Cohen,91,Hill Harper,35385560,Mystery|Thriller,Ryan Guzman,The Boy Next Door ,27198,Adam Hicks,adultery|argument|older woman younger man relationship|oral sex|sex scene,English,USA,R,2015
Color,Carol Reed,105,Katy Jurado,,Drama|Romance,Gina Lollobrigida,Trapeze ,3102,Sidney James,acrobat|circus|cripple|trapeze|trapeze artist,English,USA,Approved,1956
Color,,60,Dylan Minnette,,Drama|Fantasy,Holly Hunter,Saving Grace             ,3852,Bokeem Woodbine,catholic|death row|inmate|oklahoma city|sexual promiscuity,English,USA,TV-MA,
Color,Lisa Cholodenko,106,Mia Wasikowska,20803237,Comedy|Drama,Josh Hutcherson,The Kids Are All Right ,110616,Yaya DaCosta,biological father|college|motorcycle|sperm|sperm donor,English,USA,R,2010
Color,John Carpenter,93,Peter Jason,13008928,Horror|Sci-Fi|Thriller,Meg Foster,They Live ,73501,George 'Buck' Flower,alien|brainwashing|construction worker|sunglasses|teleportation,English,USA,R,1988
Color,John Sturges,172,Donald Pleasence,,Adventure|Drama|History|Thriller|War,James Coburn,The Great Escape ,165638,Gordon Jackson,digging|escape|escape attempt|prisoner|tunnel,English,USA,Approved,1963
 Black and White,William Arntz,109,Elaine Hendrix,10941801,Comedy|Documentary|Drama|Fantasy|Mystery|Sci-Fi,Marlee Matlin,What the #$*! Do We (K)now!? ,12059,Armin Shimerman,consciousness|photographer|radical|science|scientist,English,USA,Unrated,2004
Color,Ed Gass-Donnelly,93,Spencer Treat Clark,15152879,Drama|Horror|Thriller,Muse Watson,The Last Exorcism Part II ,13506,Ashley Bell,car fire|evil|hospital|hotel|prophecy,English,France,PG-13,2013
Color,Richard Linklater,165,Lorelei Linklater,25359200,Drama,Ellar Coltrane,Boyhood ,266020,Libby Villari,12 year time span|coming of age|domestic abuse|growing up|separated parents,English,USA,R,2014
Color,Woody Allen,96,Kevin McNally,10515579,Comedy|Crime|Mystery,Scarlett Johansson,Scoop ,66840,Geoff Bell,english garden|fake drowning|fake parent|musical instrument|poker the card game,English,UK,PG-13,2006
Color,Tim Burton,119,Estella Warren,180011740,Action|Adventure|Sci-Fi|Thriller,Cary-Hiroyuki Tagawa,Planet of the Apes ,177729,Erick Avari,astronaut|cage|planet|wilhelm scream|year 2029,English,USA,PG-13,2001
Color,DJ Pooh,93,Dr. Dre,10097096,Comedy,Angell Conwell,The Wash ,5612,DJ Pooh,african american stereotype|car wash|rent|roommate|threatening telephone call,English,USA,R,2001
Color,DJ Pooh,82,Mike Epps,9821335,Comedy,Mo'Nique,3 Strikes ,1415,Faizon Love,adult diaper|diaper|digit in title|dream|sawed off shotgun,English,USA,R,2000
Color,Wayne Kramer,101,Paul Sorvino,8243880,Crime|Drama|Fantasy|Romance,Estella Warren,The Cooler ,28714,Shawn Hatosy,female pubic hair|girl in panties|leg spreading|public nudity|sex in bed,English,USA,R,2003
 Black and White,John Huston,120,Kevin McCarthy,,Drama|Romance|Western,Montgomery Clift,The Misfits ,12981,Thelma Ritter,cowboy|divorce|horse|sexy|wild horse,English,USA,Approved,1961
Color,Patrick Stettner,81,Joe Morton,7825820,Crime|Mystery|Thriller,Robin Williams,The Night Listener ,13086,Rory Culkin,boy|radio show|social worker|telephone|wisconsin,English,USA,R,2006
Color,James Melkonian,82,William Hickey,7557877,Comedy|Crime,Vincent Pastore,The Jerky Boys ,2129,Peter Appel,critically bashed|mafia|police|telephone|unemployment,English,USA,R,1995
Color,Wes Craven,107,Emily Meade,14637490,Horror|Mystery|Thriller,Frank Grillo,My Soul to Take ,16411,Zena Grey,evil|killer|murder|psychopath|serial killer,English,USA,R,2010
Color,J.A. Bayona,105,Belén Rueda,7159147,Drama|Mystery|Thriller,Geraldine Chaplin,The Orphanage ,120189,Fernando Cayo,dead children|ghost|missing child|orphan|orphanage,Spanish,Spain,R,2007
Color,Michael Tiddes,86,Essence Atkins,17314483,Comedy|Fantasy,Ashley Rickards,A Haunted House 2 ,14621,Gabriel Iglesias,bare breasts|parody|sexual innuendo|slip and fall|squirting orgasm,English,USA,R,2014
Color,Roger Avary,110,Faye Dunaway,6525762,Comedy|Drama|Romance,Ian Somerhalder,The Rules of Attraction ,44339,Clifton Collins Jr.,bisexual|college|drug dealer|drugs|student,English,USA,R,2002
Color,Alfred Hitchcock,127,John Vernon,,Drama|Thriller,Roscoe Lee Browne,Topaz ,12677,Philippe Noiret,1960s|agent|cuba|intelligence|spy,English,USA,M,1969
Color,Bob Odenkirk,90,Chi McBride,4613815,Comedy|Crime,Dylan Baker,Let's Go to Prison ,19622,Amy Hill,illinois|judge|male full back nudity|revenge|wine tasting,English,USA,R,2006
Color,Allison Anders,110,Alicia Witt,4301331,Comedy|Fantasy,Salma Hayek,Four Rooms ,78241,Lili Taylor,bellhop|coven|gangster|hotel|new year's eve,English,USA,R,1995
Color,Steven Shainberg,104,Stephen McHattie,4046737,Comedy|Drama|Romance,Jeremy Davies,Secretary ,67949,Lesley Ann Warren,bdsm|employer employee relationship|hospital|mental hospital|secretary,English,USA,R,2002
Color,Rick de Oliveira,96,Alan Taylor,3713002,Documentary,Laura Ramsey,The Real Cancun ,3611,Benjamin Fletcher,cancun mexico|mexico|spring break|vacation|wisconsin,English,USA,R,2003
Color,Oliver Stone,110,Zach Grenier,3468572,Drama,Michael Wincott,Talk Radio ,10073,Bill Johnson,listener|neo nazi|radio|radio station|radio talk show,English,USA,R,1988
Color,Christopher Guest,84,Fred Willard,2892582,Comedy,Catherine O'Hara,Waiting for Guffman ,22697,Larry Miller,amateur theater|dentist|missouri|small town|travel agent,English,USA,R,1996
Color,Jeff Franklin,94,Tyra Banks,2800000,Comedy,Ivana Milicevic,Love Stinks ,4377,Bridgette Wilson-Sampras,black comedy|marriage|marriage proposal|not taking no for an answer|obsessive woman,English,USA,R,1999
Color,John Dahl,93,Aaron Hughes,2426851,Comedy|Crime|Romance|Thriller,Philip Baker Hall,You Kill Me ,16224,Jayne Eastwood,alcoholic|buffalo new york|claim in title|embalming|mortuary,English,USA,R,2007
Color,Mike Mills,96,Lou Taylor Pucci,1325073,Comedy|Drama,Kelli Garner,Thumbsucker ,18762,Nancy O'Dell,attention deficit disorder|debate|drugs|psychologist|school,English,USA,R,2005
Color,Kevin Smith,88,Michael Angarano,,Action|Crime|Horror|Thriller,Anna Gunn,Red State ,53342,Stephen Root,atf agent|ball gag|cult leader|pastor|pretending to be dead,English,USA,R,2011
Color,Dave McKean,101,Gina McKee,864959,Adventure|Fantasy,Stephanie Leonidas,Mirrormask ,20275,Rob Brydon,circus|dark fantasy|dream|dream world|fantasy world,English,UK,PG,2005
Color,Ron Fricke,102,Balinese Tari Legong Dancers,2601847,Documentary|Music,Collin Alfredo St. Dic,Samsara ,22457,Puti Sri Candra Dewi,hall of mirrors|mont saint michel france|palace of versailles|turkey the country|yellowstone national park,None,USA,PG-13,2011
Color,Ruggero Deodato,87,Eva LaRue,800000,Adventure|Fantasy,Michael Berryman,The Barbarians ,2308,Richard Lynch,bare breasts|comic relief|dragon|gladiator|harem,English,USA,R,1987
Color,Gavin Wiesen,83,Blair Underwood,1429260,Drama|Romance,Michael Angarano,The Art of Getting By ,45293,Rita Wilson,art teacher|artist|high school|homework|principal,English,USA,PG-13,2011
Color,Mora Stephens,103,Alexandra Breckenridge,,Drama|Thriller,Ray Winstone,Zipper ,4091,Elena Satine,escort|f word|no opening credits|one word title|prosecutor,English,USA,R,2015
Color,Mars Callahan,99,Ricky Schroder,562059,Drama|Thriller,Chazz Palminteri,Poolhall Junkies ,8535,Ernie Reyes Jr.,beating|hustler|jail|money|revenge,English,USA,R,2002
Color,Mike Figgis,106,Saffron Burrows,399793,Drama,Kelly Macdonald,The Loss of Sexual Innocence ,2877,Julian Sands,1950s|italian|murder|tunisia|vomiting,English,USA,R,1999
Color,Leos Carax,115,Leos Carax,,Drama|Fantasy,Kylie Minogue,Holy Motors ,29440,Denis Lavant,boudoir|death|insanity|male full frontal nudity|penis,French,France,Not Rated,2012
Color,David Gordon Green,117,Tye Sheridan,371897,Drama,Nicolas Cage,Joe ,36494,Ronnie Gene Blevins,alcoholic|cigarette smoking|father son relationship|teenage boy|woods,English,USA,R,2013
Color,Stefan Schwartz,99,Dan Futterman,302204,Comedy|Crime|Romance,Peter McNamara,Shooting Fish ,6705,Ralph Ineson,con artist|money|orphan|scam|secretary,English,UK,PG,1997
Color,Renny Harlin,102,Lane Smith,354704,Crime|Drama|Horror|Thriller,Viggo Mortensen,Prison ,2705,Hal Landon Jr.,electric chair|haunting|prison|prisoner|revenge,English,USA,R,1987
Color,Robert Lee King,85,Kathleen Robertson,265107,Comedy|Horror|Mystery,Lauren Ambrose,Psycho Beach Party ,4617,Beth Broderick,cliche|exchange student|slasher|spoof|surfing,English,Australia,Unrated,2000
Color,Kevin Allen,86,Frances Fisher,185577,Comedy,Craig Ferguson,The Big Tease ,2133,Mary McCormack,competition|fake documentary|hairdresser|nudity|reference to liberace,English,UK,R,1999
Color,Jorge Ramírez Suárez,120,Adriana Barraza,100412,Drama,Hector Kotsifakis,"Buen Día, Ramón ",2112,Arcelia Ramírez,,German,Mexico,PG-13,2013
Color,David Schwimmer,106,Jordan Trovillion,58214,Crime|Drama|Thriller,Noah Emmerich,Trust ,34224,Zoe Levin,counselor|fbi|revenge motive|school|teenage girl,English,USA,R,2010
Color,Barry Levinson,103,Brían F. O'Byrne,75078,Comedy,Anna Friel,An Everlasting Piece ,1398,Pauline McLynn,alopecia|belfast northern ireland|ireland|irish republican army|scalper,English,USA,R,2000
Color,Sam Miller,93,Alan Williams,64359,Comedy|Romance,Rachel Griffiths,Among Giants ,811,Rob Jarvis,australian|female armpit hair|friend|sheffield|yorkshire,English,UK,R,1998
Color,Anne Fontaine,112,Naomi Watts,317125,Drama|Romance,Robin Wright,Adore ,23334,Ben Mendelsohn,beach|friend|friendship|happiness|neighbor,English,Australia,R,2013
Color,Dan Ireland,100,Danny Arroyo,,Comedy|Drama|Romance,Salma Hayek,The Velocity of Gary ,1555,Olivia d'Abo,dying|hospital|parenthesis in title|punctuation in title|tears,English,USA,R,1998
Color,Fernando León de Aranoa,113,Enrique Villén,146402,Comedy|Drama,Luis Tosar,Mondays in the Sun ,9913,Aida Folch,australia|bar|shipyard|siamese twins|tuna,Spanish,Spain,R,2002
Color,Jim Mickle,98,Michael Cerveris,18469,Drama|Horror|Sci-Fi,Connor Paolo,Stake Land ,34263,Nick Damici,canada|post apocalypse|road movie|vampire|vampire hunter,English,USA,R,2010
Color,,23,Tiffany Thornton,,Comedy|Family|Romance,Doug Brochu,Sonny with a Chance             ,7673,Brandon Mychal Smith,cafeteria|female protagonist|rival|teenage girl|teenager,English,USA,TV-G,
Color,Stephen Kay,92,Marg Helgenberger,12836,Biography|Drama,Keanu Reeves,The Last Time I Committed Suicide ,1686,Gretchen Mol,1940s|female bare foot|picket fence|tire|vomiting,English,USA,R,1997
Color,Karim Aïnouz,106,Clemens Schick,20262,Drama,Wagner Moura,Futuro Beach ,1738,Jesuíta Barbosa,gay|male frontal nudity|male nudity|male rear nudity|nudity,Portuguese,Brazil,Unrated,2014
Color,Sam Levinson,119,Ezra Miller,,Comedy|Drama,George Kennedy,Another Happy Day ,3297,Demi Moore,countryside|marriage|maryland|usa|wedding,English,USA,R,2011
Color,Julian Gilbey,99,Eamonn Walker,,Action|Adventure|Crime|Thriller,Ed Speleers,A Lonely Place to Die ,22220,Sean Harris,kidnapper|mountaineering|scotland|scottish highlands|sniper,English,UK,R,2011
Color,Vincenzo Natali,90,Angelo Tsarouchas,,Comedy|Fantasy,David Hewlett,Nothing ,5137,Marie-Josée Croze,imagination|one word title|part animation|surrealism|virtual reality,English,Canada,R,2003
Color,Aleksandr Veledinskiy,120,Elena Lyadova,,Adventure|Drama,Konstantin Khabenskiy,The Geographer Drank His Globe Away ,2488,Eugenia Khirivskaya,rafting|russia|school|student|teacher,Russian,Russia,,2013
Color,Peter H. Hunt,168,Ken Howard,,Drama|Family|History|Musical,Blythe Danner,1776,6303,Howard Caine,continental congress|debate|declaration of independence|massachusetts|pennsylvania,English,USA,PG,1972
Color,Ruba Nadda,93,Bonnie Lee Bouman,4063,Drama|Mystery|Romance|Thriller,Saad Siddiqui,Inescapable ,2086,Fadia Nadda,,English,Canada,R,2012
 Black and White,Howard Hughes,96,Marian Marsh,,Drama|War,Jean Harlow,Hell's Angels ,3753,James Hall,bomb|bombing mission|munitions|oxford|royal flying corps,English,USA,Passed,1930
Color,Edward Burns,103,Rosemarie DeWitt,,Comedy|Drama|Romance,Debra Messing,Purple Violets ,2727,Peter Jacobson,directed by star|written and directed by cast member,English,USA,,2007
Color,Phil Joanou,93,Shannon Woodward,,Horror,Lily Rabe,The Veil ,4146,Kira McLean,documentary crew|mass suicide|survivor|tied feet|tied up while barefoot,English,USA,R,2016
Color,Sean Byrne,84,Jessica McNamee,,Horror|Thriller,Robin McLeavy,The Loved Ones ,27781,Victoria Thaine,escape|high school|high school prom|prom|prom king,English,Australia,R,2009
Color,Chris Stokes,81,Rachel Sterling,,Horror,Kristen Quintrall,No Vacancy ,1561,Black Thomas,motel|psychopath|psychopathic killer|road trip|vomiting,English,USA,R,2012
Color,Mark Griffiths,84,Gina Holden,,Comedy|Romance,Eric Mabius,How to Fall in Love ,1929,Brooke D'Orsay,,English,USA,TV-G,2012
Color,Bruce Macdonald,94,Cheryl Ladd,,Adventure|Biography|Drama|Romance,Rachel Hendrix,The Perfect Wave ,724,Diana Vickers,boyfriend girlfriend relationship|friend|praying|surfing|wave,English,South Africa,PG,2014
Color,Timur Bekmambetov,141,Ayelet Zurer,,Adventure|Drama|History,Morgan Freeman,Ben-Hur ,67,Moises Arias,chariot race|epic|false accusation|jerusalem|slave,English,USA,PG-13,2016
Color,Fred Zinnemann,120,Susannah York,,Biography|Drama|History,Robert Shaw,A Man for All Seasons ,23713,Paul Scofield,catholic|chancellor|divorce|king henry viii|thomas more,English,UK,Approved,1966
Color,Sidney Lumet,121,Faye Dunaway,,Drama|Romance,Robert Duvall,Network ,103493,William Holden,media|monologue|television|television network|television news,English,USA,R,1976
Color,Victor Fleming,226,George Reeves,198655278,Drama|History|Romance|War,Hattie McDaniel,Gone with the Wind ,215340,Thomas Mitchell,battle of the sexes|gallantry|honesty|indifference|scandal,English,USA,G,1939
Color,Richard Raymond,104,Reece Ritchie,143653,Biography|Drama,Tom Cullen,Desert Dancer ,1177,Marama Corlett,dance|dancer|dancing|desert|iran,English,UK,PG-13,2014
Color,Sam Peckinpah,152,Slim Pickens,14873,Adventure|War|Western,James Coburn,Major Dundee ,5294,Warren Oates,apache|apache indian|confederate|mexico|scout,English,USA,Approved,1965
Color,Alan Jacobs,92,Laz Alonso,,Drama,Snoop Dogg,Down for Life ,257,Nicholas Gonzalez,latina|south central los angeles,English,USA,R,2009
Color,George Sidney,107,Howard Keel,8000000,Biography|Comedy|Musical|Romance|Western,Keenan Wynn,Annie Get Your Gun ,3167,Betty Hutton,girl|gun|love|sharpshooter|the end,English,USA,Passed,1950
Color,Christopher Morris,97,Riz Ahmed,304137,Comedy|Crime|Drama,Kayvan Novak,Four Lions ,55982,Alex Macqueen,accidental shooting|bird|crow|exploding animal|muslim,English,UK,R,2010
Color,Andrucha Waddington,115,Seu Jorge,,Drama,Fernanda Montenegro,House of Sand ,2650,Fernanda Torres,1910s|desert|dunes|goat|slave,Portuguese,Brazil,R,2005
Color,Peter Stebbings,95,Tony Nappo,37606,Comedy|Crime|Drama,Michael Kelly,Defendor ,31836,Charlotte Sullivan,gun running|organized crime|pimp|superhero|vigilante,English,Canada,R,2009
Color,Vincente Minnelli,102,Reginald Owen,2956000,Adventure|Comedy|Musical|Romance,Gladys Cooper,The Pirate ,3258,Ellen Ross,hoop|horseback riding|love|pirate|singer,English,USA,Approved,1948
Color,Dagur Kári,99,Susan Blommaert,19959,Drama,Alice Olivia Clarke,The Good Heart ,3579,Stephen Henderson,bar|bartender|death|heart attack|mentor protege relationship,English,Iceland,R,2009
Color,Nicholas Hytner,109,Russell Tovey,2706659,Comedy|Drama,Dominic Cooper,The History Boys ,17770,James Corden,gay|headmaster|oxford|school|teacher,English,UK,R,2006
Color,Jaume Collet-Serra,113,Frank Langella,61094903,Action|Mystery|Thriller,Liam Neeson,Unknown ,210548,Aidan Quinn,agriculture|airport|amnesia|nurse|scientist,English,UK,PG-13,2011
Color,,25,Jamie Farr,,Comedy|Drama|War,David Ogden Stiers,M*A*S*H             ,36265,Mike Farrell,colonel|doctor|korean war|major|nurse,English,USA,TV-PG,
 Black and White,John Schlesinger,113,Barnard Hughes,,Drama,Brenda Vaccaro,Midnight Cowboy ,76616,John McGiver,gay|homosexual|homosexuality|hustler|male rear nudity,English,USA,X,1969
Color,Peter Cattaneo,91,Mark Addy,45857453,Comedy|Drama|Music,Tom Wilkinson,The Full Monty ,82232,Lesley Sharp,dole|male stripper|northern england|steel worker|unemployment,English,UK,R,1997
Color,Jim Abrahams,88,Lloyd Bridges,83400000,Comedy,Peter Graves,Airplane! ,160281,Barbara Billingsley,air traffic controller|airplane|airport|pilot|spoof,English,USA,PG,1980
Color,Kevin Carraway,88,Max Ryan,,Action|Thriller,Michael Jai White,Chain of Command ,801,Jon Osbeck,army|michael jai white|ohio|steve austin,English,USA,R,2015
 Black and White,F. Gary Gray,97,John Witherspoon,27900000,Comedy|Drama,Nia Long,Friday ,74626,Tony Cox,bully|drug dealer|first part|neighbor|neighborhood,English,USA,R,1995
